long,lat,order,hole,piece,id,group
-58.454153,-34.536604,1973,FALSE,1,Belgrano,Belgrano.1
-58.454432,-34.536947,1974,FALSE,1,Belgrano,Belgrano.1
-58.454448,-34.53697,1975,FALSE,1,Belgrano,Belgrano.1
-58.454495,-34.537033,1976,FALSE,1,Belgrano,Belgrano.1
-58.454555,-34.537074,1977,FALSE,1,Belgrano,Belgrano.1
-58.454572,-34.537086,1978,FALSE,1,Belgrano,Belgrano.1
-58.454598,-34.537104,1979,FALSE,1,Belgrano,Belgrano.1
-58.454667,-34.537184,1980,FALSE,1,Belgrano,Belgrano.1
-58.454774,-34.537309,1981,FALSE,1,Belgrano,Belgrano.1
-58.454819,-34.537402,1982,FALSE,1,Belgrano,Belgrano.1
-58.454828,-34.537566,1983,FALSE,1,Belgrano,Belgrano.1
-58.454792,-34.537659,1984,FALSE,1,Belgrano,Belgrano.1
-58.45476,-34.53773,1985,FALSE,1,Belgrano,Belgrano.1
-58.454743,-34.537785,1986,FALSE,1,Belgrano,Belgrano.1
-58.454733,-34.537816,1987,FALSE,1,Belgrano,Belgrano.1
-58.454707,-34.537869,1988,FALSE,1,Belgrano,Belgrano.1
-58.454693,-34.53795,1989,FALSE,1,Belgrano,Belgrano.1
-58.45481,-34.538035,1990,FALSE,1,Belgrano,Belgrano.1
-58.45481,-34.538035,1991,FALSE,1,Belgrano,Belgrano.1
-58.454837,-34.538076,1992,FALSE,1,Belgrano,Belgrano.1
-58.454837,-34.538076,1993,FALSE,1,Belgrano,Belgrano.1
-58.454862,-34.538096,1994,FALSE,1,Belgrano,Belgrano.1
-58.454862,-34.538096,1995,FALSE,1,Belgrano,Belgrano.1
-58.454904,-34.538129,1996,FALSE,1,Belgrano,Belgrano.1
-58.454828,-34.538166,1997,FALSE,1,Belgrano,Belgrano.1
-58.454828,-34.538166,1998,FALSE,1,Belgrano,Belgrano.1
-58.454814,-34.538121,1999,FALSE,1,Belgrano,Belgrano.1
-58.454778,-34.538084,2000,FALSE,1,Belgrano,Belgrano.1
-58.454738999999996,-34.538065,2001,FALSE,1,Belgrano,Belgrano.1
-58.454639,-34.538017,2002,FALSE,1,Belgrano,Belgrano.1
-58.454639,-34.538017,2003,FALSE,1,Belgrano,Belgrano.1
-58.454594,-34.53814,2004,FALSE,1,Belgrano,Belgrano.1
-58.454517,-34.53824,2005,FALSE,1,Belgrano,Belgrano.1
-58.454497,-34.538272,2006,FALSE,1,Belgrano,Belgrano.1
-58.454454,-34.538341,2007,FALSE,1,Belgrano,Belgrano.1
-58.454342,-34.538483,2008,FALSE,1,Belgrano,Belgrano.1
-58.454256,-34.538654,2009,FALSE,1,Belgrano,Belgrano.1
-58.454218,-34.53869,2010,FALSE,1,Belgrano,Belgrano.1
-58.454166,-34.53874,2011,FALSE,1,Belgrano,Belgrano.1
-58.454089,-34.538807,2012,FALSE,1,Belgrano,Belgrano.1
-58.454028,-34.538833,2013,FALSE,1,Belgrano,Belgrano.1
-58.453977,-34.538855,2014,FALSE,1,Belgrano,Belgrano.1
-58.453797,-34.538945,2015,FALSE,1,Belgrano,Belgrano.1
-58.453107,-34.539291,2016,FALSE,1,Belgrano,Belgrano.1
-58.452815,-34.539429,2017,FALSE,1,Belgrano,Belgrano.1
-58.452815,-34.539429,2018,FALSE,1,Belgrano,Belgrano.1
-58.452716,-34.539451,2019,FALSE,1,Belgrano,Belgrano.1
-58.452679,-34.539464,2020,FALSE,1,Belgrano,Belgrano.1
-58.452653,-34.539474,2021,FALSE,1,Belgrano,Belgrano.1
-58.452527,-34.539604,2022,FALSE,1,Belgrano,Belgrano.1
-58.452175,-34.539567,2023,FALSE,1,Belgrano,Belgrano.1
-58.45191,-34.539198,2024,FALSE,1,Belgrano,Belgrano.1
-58.451921,-34.539081,2025,FALSE,1,Belgrano,Belgrano.1
-58.451928,-34.539019,2026,FALSE,1,Belgrano,Belgrano.1
-58.45182,-34.538897,2027,FALSE,1,Belgrano,Belgrano.1
-58.451626,-34.538676,2028,FALSE,1,Belgrano,Belgrano.1
-58.451414,-34.538464,2029,FALSE,1,Belgrano,Belgrano.1
-58.451379,-34.538435,2030,FALSE,1,Belgrano,Belgrano.1
-58.451338,-34.5384,2031,FALSE,1,Belgrano,Belgrano.1
-58.451305,-34.538394,2032,FALSE,1,Belgrano,Belgrano.1
-58.451239,-34.538382,2033,FALSE,1,Belgrano,Belgrano.1
-58.451239,-34.538382,2034,FALSE,1,Belgrano,Belgrano.1
-58.451279,-34.538236,2035,FALSE,1,Belgrano,Belgrano.1
-58.451194,-34.538143,2036,FALSE,1,Belgrano,Belgrano.1
-58.451102,-34.538115,2037,FALSE,1,Belgrano,Belgrano.1
-58.451102,-34.538115,2038,FALSE,1,Belgrano,Belgrano.1
-58.451076,-34.53811,2039,FALSE,1,Belgrano,Belgrano.1
-58.451011,-34.538095,2040,FALSE,1,Belgrano,Belgrano.1
-58.450985,-34.538088,2041,FALSE,1,Belgrano,Belgrano.1
-58.450937,-34.538076,2042,FALSE,1,Belgrano,Belgrano.1
-58.450937,-34.538076,2043,FALSE,1,Belgrano,Belgrano.1
-58.450849,-34.538054,2044,FALSE,1,Belgrano,Belgrano.1
-58.450663,-34.537938,2045,FALSE,1,Belgrano,Belgrano.1
-58.450663,-34.537938,2046,FALSE,1,Belgrano,Belgrano.1
-58.450452,-34.537818,2047,FALSE,1,Belgrano,Belgrano.1
-58.450224,-34.537678,2048,FALSE,1,Belgrano,Belgrano.1
-58.449951,-34.537428,2049,FALSE,1,Belgrano,Belgrano.1
-58.449879,-34.537357,2050,FALSE,1,Belgrano,Belgrano.1
-58.449879,-34.537357,2051,FALSE,1,Belgrano,Belgrano.1
-58.449883,-34.537223,2052,FALSE,1,Belgrano,Belgrano.1
-58.449879,-34.537025,2053,FALSE,1,Belgrano,Belgrano.1
-58.449879,-34.53688,2054,FALSE,1,Belgrano,Belgrano.1
-58.449909,-34.536726,2055,FALSE,1,Belgrano,Belgrano.1
-58.449938,-34.536578,2056,FALSE,1,Belgrano,Belgrano.1
-58.449942,-34.536488,2057,FALSE,1,Belgrano,Belgrano.1
-58.450019,-34.536134,2058,FALSE,1,Belgrano,Belgrano.1
-58.449662,-34.535905,2059,FALSE,1,Belgrano,Belgrano.1
-58.449496,-34.535799,2060,FALSE,1,Belgrano,Belgrano.1
-58.449114,-34.535587,2061,FALSE,1,Belgrano,Belgrano.1
-58.449052,-34.535552,2062,FALSE,1,Belgrano,Belgrano.1
-58.449042,-34.535546,2063,FALSE,1,Belgrano,Belgrano.1
-58.449027,-34.535547,2064,FALSE,1,Belgrano,Belgrano.1
-58.448955,-34.535555,2065,FALSE,1,Belgrano,Belgrano.1
-58.448934,-34.535557,2066,FALSE,1,Belgrano,Belgrano.1
-58.448903,-34.535582,2067,FALSE,1,Belgrano,Belgrano.1
-58.448902,-34.535583,2068,FALSE,1,Belgrano,Belgrano.1
-58.448902,-34.535583,2069,FALSE,1,Belgrano,Belgrano.1
-58.448821,-34.535642,2070,FALSE,1,Belgrano,Belgrano.1
-58.44878,-34.535706,2071,FALSE,1,Belgrano,Belgrano.1
-58.4488,-34.535731,2072,FALSE,1,Belgrano,Belgrano.1
-58.448803,-34.535735,2073,FALSE,1,Belgrano,Belgrano.1
-58.448794,-34.53578,2074,FALSE,1,Belgrano,Belgrano.1
-58.448795,-34.535798,2075,FALSE,1,Belgrano,Belgrano.1
-58.448798,-34.535832,2076,FALSE,1,Belgrano,Belgrano.1
-58.449077,-34.535993,2077,FALSE,1,Belgrano,Belgrano.1
-58.449303,-34.536123,2078,FALSE,1,Belgrano,Belgrano.1
-58.449379,-34.536224,2079,FALSE,1,Belgrano,Belgrano.1
-58.449392,-34.536311,2080,FALSE,1,Belgrano,Belgrano.1
-58.449393,-34.536313,2081,FALSE,1,Belgrano,Belgrano.1
-58.449393,-34.536313,2082,FALSE,1,Belgrano,Belgrano.1
-58.449392,-34.536315,2083,FALSE,1,Belgrano,Belgrano.1
-58.449358,-34.536406,2084,FALSE,1,Belgrano,Belgrano.1
-58.449357,-34.53641,2085,FALSE,1,Belgrano,Belgrano.1
-58.448875,-34.53701,2086,FALSE,1,Belgrano,Belgrano.1
-58.448762,-34.537133,2087,FALSE,1,Belgrano,Belgrano.1
-58.448713,-34.537221,2088,FALSE,1,Belgrano,Belgrano.1
-58.448714,-34.537226,2089,FALSE,1,Belgrano,Belgrano.1
-58.448722,-34.537262,2090,FALSE,1,Belgrano,Belgrano.1
-58.448757,-34.537312,2091,FALSE,1,Belgrano,Belgrano.1
-58.448785,-34.537353,2092,FALSE,1,Belgrano,Belgrano.1
-58.44881,-34.537385,2093,FALSE,1,Belgrano,Belgrano.1
-58.448848,-34.537435,2094,FALSE,1,Belgrano,Belgrano.1
-58.448848,-34.537435,2095,FALSE,1,Belgrano,Belgrano.1
-58.448902,-34.537554,2096,FALSE,1,Belgrano,Belgrano.1
-58.449001,-34.537685,2097,FALSE,1,Belgrano,Belgrano.1
-58.449039,-34.537716,2098,FALSE,1,Belgrano,Belgrano.1
-58.449086,-34.537755,2099,FALSE,1,Belgrano,Belgrano.1
-58.449181,-34.537867,2100,FALSE,1,Belgrano,Belgrano.1
-58.449181,-34.537867,2101,FALSE,1,Belgrano,Belgrano.1
-58.449217,-34.537908,2102,FALSE,1,Belgrano,Belgrano.1
-58.449176,-34.537931,2103,FALSE,1,Belgrano,Belgrano.1
-58.449117,-34.537891,2104,FALSE,1,Belgrano,Belgrano.1
-58.449094,-34.537875,2105,FALSE,1,Belgrano,Belgrano.1
-58.449041,-34.537789,2106,FALSE,1,Belgrano,Belgrano.1
-58.448884,-34.537625,2107,FALSE,1,Belgrano,Belgrano.1
-58.448834,-34.537603,2108,FALSE,1,Belgrano,Belgrano.1
-58.448776,-34.537491,2109,FALSE,1,Belgrano,Belgrano.1
-58.448751,-34.537462,2110,FALSE,1,Belgrano,Belgrano.1
-58.448708,-34.537413,2111,FALSE,1,Belgrano,Belgrano.1
-58.448646,-34.537371,2112,FALSE,1,Belgrano,Belgrano.1
-58.448595,-34.537338,2113,FALSE,1,Belgrano,Belgrano.1
-58.448469,-34.537476,2114,FALSE,1,Belgrano,Belgrano.1
-58.448023,-34.537722,2115,FALSE,1,Belgrano,Belgrano.1
-58.44679,-34.538396,2116,FALSE,1,Belgrano,Belgrano.1
-58.446716,-34.538437,2117,FALSE,1,Belgrano,Belgrano.1
-58.446558,-34.538516,2118,FALSE,1,Belgrano,Belgrano.1
-58.446284,-34.538668,2119,FALSE,1,Belgrano,Belgrano.1
-58.445707,-34.53899,2120,FALSE,1,Belgrano,Belgrano.1
-58.445359,-34.539182,2121,FALSE,1,Belgrano,Belgrano.1
-58.444824,-34.53948,2122,FALSE,1,Belgrano,Belgrano.1
-58.444144,-34.539851,2123,FALSE,1,Belgrano,Belgrano.1
-58.443236,-34.540346,2124,FALSE,1,Belgrano,Belgrano.1
-58.443157,-34.540393,2125,FALSE,1,Belgrano,Belgrano.1
-58.443197,-34.540434,2126,FALSE,1,Belgrano,Belgrano.1
-58.443103,-34.540486,2127,FALSE,1,Belgrano,Belgrano.1
-58.443,-34.540542,2128,FALSE,1,Belgrano,Belgrano.1
-58.44296,-34.5405,2129,FALSE,1,Belgrano,Belgrano.1
-58.442803,-34.540597,2130,FALSE,1,Belgrano,Belgrano.1
-58.442803,-34.540597,2131,FALSE,1,Belgrano,Belgrano.1
-58.442614,-34.540688,2132,FALSE,1,Belgrano,Belgrano.1
-58.442476,-34.540784,2133,FALSE,1,Belgrano,Belgrano.1
-58.442476,-34.540784,2134,FALSE,1,Belgrano,Belgrano.1
-58.442468,-34.540787,2135,FALSE,1,Belgrano,Belgrano.1
-58.442296,-34.540868,2136,FALSE,1,Belgrano,Belgrano.1
-58.441761,-34.541147,2137,FALSE,1,Belgrano,Belgrano.1
-58.441761,-34.541147,2138,FALSE,1,Belgrano,Belgrano.1
-58.441934,-34.541013,2139,FALSE,1,Belgrano,Belgrano.1
-58.442018,-34.540947,2140,FALSE,1,Belgrano,Belgrano.1
-58.44211,-34.540876,2141,FALSE,1,Belgrano,Belgrano.1
-58.442277,-34.540787,2142,FALSE,1,Belgrano,Belgrano.1
-58.442399,-34.540723,2143,FALSE,1,Belgrano,Belgrano.1
-58.442399,-34.540723,2144,FALSE,1,Belgrano,Belgrano.1
-58.442467,-34.540636,2145,FALSE,1,Belgrano,Belgrano.1
-58.442559,-34.540518,2146,FALSE,1,Belgrano,Belgrano.1
-58.442589,-34.540479,2147,FALSE,1,Belgrano,Belgrano.1
-58.442635,-34.540394,2148,FALSE,1,Belgrano,Belgrano.1
-58.442635,-34.540393,2149,FALSE,1,Belgrano,Belgrano.1
-58.442642,-34.540380999999996,2150,FALSE,1,Belgrano,Belgrano.1
-58.442642,-34.540380999999996,2151,FALSE,1,Belgrano,Belgrano.1
-58.442657,-34.540352,2152,FALSE,1,Belgrano,Belgrano.1
-58.442712,-34.540195,2153,FALSE,1,Belgrano,Belgrano.1
-58.442712,-34.540195,2154,FALSE,1,Belgrano,Belgrano.1
-58.44272,-34.540195,2155,FALSE,1,Belgrano,Belgrano.1
-58.442772,-34.540193,2156,FALSE,1,Belgrano,Belgrano.1
-58.442847,-34.54019,2157,FALSE,1,Belgrano,Belgrano.1
-58.443081,-34.540114,2158,FALSE,1,Belgrano,Belgrano.1
-58.443223,-34.540005,2159,FALSE,1,Belgrano,Belgrano.1
-58.443246,-34.539987000000004,2160,FALSE,1,Belgrano,Belgrano.1
-58.443275,-34.539962,2161,FALSE,1,Belgrano,Belgrano.1
-58.443345,-34.5399,2162,FALSE,1,Belgrano,Belgrano.1
-58.443388,-34.539846,2163,FALSE,1,Belgrano,Belgrano.1
-58.443461,-34.539753,2164,FALSE,1,Belgrano,Belgrano.1
-58.443523,-34.539631,2165,FALSE,1,Belgrano,Belgrano.1
-58.443523,-34.539535,2166,FALSE,1,Belgrano,Belgrano.1
-58.443523,-34.539534,2167,FALSE,1,Belgrano,Belgrano.1
-58.443535,-34.539413,2168,FALSE,1,Belgrano,Belgrano.1
-58.443597,-34.539265,2169,FALSE,1,Belgrano,Belgrano.1
-58.443617,-34.539162,2170,FALSE,1,Belgrano,Belgrano.1
-58.443621,-34.539147,2171,FALSE,1,Belgrano,Belgrano.1
-58.443621,-34.539143,2172,FALSE,1,Belgrano,Belgrano.1
-58.443756,-34.539062,2173,FALSE,1,Belgrano,Belgrano.1
-58.443773,-34.539065,2174,FALSE,1,Belgrano,Belgrano.1
-58.44381,-34.539071,2175,FALSE,1,Belgrano,Belgrano.1
-58.44385,-34.539077,2176,FALSE,1,Belgrano,Belgrano.1
-58.443879,-34.539082,2177,FALSE,1,Belgrano,Belgrano.1
-58.443965,-34.539052,2178,FALSE,1,Belgrano,Belgrano.1
-58.443971,-34.539001,2179,FALSE,1,Belgrano,Belgrano.1
-58.443977,-34.538995,2180,FALSE,1,Belgrano,Belgrano.1
-58.44401,-34.538962,2181,FALSE,1,Belgrano,Belgrano.1
-58.444027,-34.538945,2182,FALSE,1,Belgrano,Belgrano.1
-58.444088,-34.538828,2183,FALSE,1,Belgrano,Belgrano.1
-58.444205,-34.538742,2184,FALSE,1,Belgrano,Belgrano.1
-58.44428,-34.538703,2185,FALSE,1,Belgrano,Belgrano.1
-58.444283,-34.538701,2186,FALSE,1,Belgrano,Belgrano.1
-58.444303,-34.538691,2187,FALSE,1,Belgrano,Belgrano.1
-58.444413,-34.538676,2188,FALSE,1,Belgrano,Belgrano.1
-58.444413,-34.538676,2189,FALSE,1,Belgrano,Belgrano.1
-58.44442,-34.538671,2190,FALSE,1,Belgrano,Belgrano.1
-58.444465,-34.538635,2191,FALSE,1,Belgrano,Belgrano.1
-58.444473,-34.538629,2192,FALSE,1,Belgrano,Belgrano.1
-58.444585,-34.538569,2193,FALSE,1,Belgrano,Belgrano.1
-58.444815,-34.538486,2194,FALSE,1,Belgrano,Belgrano.1
-58.444871,-34.538466,2195,FALSE,1,Belgrano,Belgrano.1
-58.444873,-34.538465,2196,FALSE,1,Belgrano,Belgrano.1
-58.444875,-34.538464,2197,FALSE,1,Belgrano,Belgrano.1
-58.444945,-34.538417,2198,FALSE,1,Belgrano,Belgrano.1
-58.445015,-34.538395,2199,FALSE,1,Belgrano,Belgrano.1
-58.445104,-34.538367,2200,FALSE,1,Belgrano,Belgrano.1
-58.445242,-34.538303,2201,FALSE,1,Belgrano,Belgrano.1
-58.445303,-34.538255,2202,FALSE,1,Belgrano,Belgrano.1
-58.445414,-34.538168,2203,FALSE,1,Belgrano,Belgrano.1
-58.445531,-34.538117,2204,FALSE,1,Belgrano,Belgrano.1
-58.445629,-34.537975,2205,FALSE,1,Belgrano,Belgrano.1
-58.445816,-34.537915,2206,FALSE,1,Belgrano,Belgrano.1
-58.44582,-34.537914,2207,FALSE,1,Belgrano,Belgrano.1
-58.44582,-34.537914,2208,FALSE,1,Belgrano,Belgrano.1
-58.445847,-34.537873,2209,FALSE,1,Belgrano,Belgrano.1
-58.445887,-34.537812,2210,FALSE,1,Belgrano,Belgrano.1
-58.446035,-34.53769,2211,FALSE,1,Belgrano,Belgrano.1
-58.446035,-34.53769,2212,FALSE,1,Belgrano,Belgrano.1
-58.446225,-34.537701,2213,FALSE,1,Belgrano,Belgrano.1
-58.446401,-34.53773,2214,FALSE,1,Belgrano,Belgrano.1
-58.446495,-34.537746,2215,FALSE,1,Belgrano,Belgrano.1
-58.446495,-34.537746,2216,FALSE,1,Belgrano,Belgrano.1
-58.446568,-34.537742,2217,FALSE,1,Belgrano,Belgrano.1
-58.446673,-34.537736,2218,FALSE,1,Belgrano,Belgrano.1
-58.446797,-34.537658,2219,FALSE,1,Belgrano,Belgrano.1
-58.446814,-34.537648,2220,FALSE,1,Belgrano,Belgrano.1
-58.446881,-34.537606,2221,FALSE,1,Belgrano,Belgrano.1
-58.446914,-34.537542,2222,FALSE,1,Belgrano,Belgrano.1
-58.44695,-34.537472,2223,FALSE,1,Belgrano,Belgrano.1
-58.447079,-34.537381,2224,FALSE,1,Belgrano,Belgrano.1
-58.447109,-34.537334,2225,FALSE,1,Belgrano,Belgrano.1
-58.447152,-34.537269,2226,FALSE,1,Belgrano,Belgrano.1
-58.447243,-34.537174,2227,FALSE,1,Belgrano,Belgrano.1
-58.447294,-34.537121,2228,FALSE,1,Belgrano,Belgrano.1
-58.447303,-34.53712,2229,FALSE,1,Belgrano,Belgrano.1
-58.447423,-34.537107,2230,FALSE,1,Belgrano,Belgrano.1
-58.447429,-34.537106,2231,FALSE,1,Belgrano,Belgrano.1
-58.447508,-34.537122,2232,FALSE,1,Belgrano,Belgrano.1
-58.447717,-34.537162,2233,FALSE,1,Belgrano,Belgrano.1
-58.447739,-34.537163,2234,FALSE,1,Belgrano,Belgrano.1
-58.447745,-34.537163,2235,FALSE,1,Belgrano,Belgrano.1
-58.447944,-34.537172,2236,FALSE,1,Belgrano,Belgrano.1
-58.447944,-34.537172,2237,FALSE,1,Belgrano,Belgrano.1
-58.448005,-34.537223,2238,FALSE,1,Belgrano,Belgrano.1
-58.448073,-34.537279,2239,FALSE,1,Belgrano,Belgrano.1
-58.448073,-34.537279,2240,FALSE,1,Belgrano,Belgrano.1
-58.448135,-34.537293,2241,FALSE,1,Belgrano,Belgrano.1
-58.448141,-34.537294,2242,FALSE,1,Belgrano,Belgrano.1
-58.448141,-34.537294,2243,FALSE,1,Belgrano,Belgrano.1
-58.448141,-34.537293,2244,FALSE,1,Belgrano,Belgrano.1
-58.448138,-34.53726,2245,FALSE,1,Belgrano,Belgrano.1
-58.448135,-34.537223,2246,FALSE,1,Belgrano,Belgrano.1
-58.448049,-34.537122,2247,FALSE,1,Belgrano,Belgrano.1
-58.447976,-34.537086,2248,FALSE,1,Belgrano,Belgrano.1
-58.447957,-34.537076,2249,FALSE,1,Belgrano,Belgrano.1
-58.447808,-34.536951,2250,FALSE,1,Belgrano,Belgrano.1
-58.447808,-34.536951,2251,FALSE,1,Belgrano,Belgrano.1
-58.447821,-34.536935,2252,FALSE,1,Belgrano,Belgrano.1
-58.447828,-34.536927,2253,FALSE,1,Belgrano,Belgrano.1
-58.447828,-34.536927,2254,FALSE,1,Belgrano,Belgrano.1
-58.447828,-34.536894,2255,FALSE,1,Belgrano,Belgrano.1
-58.447828,-34.536894,2256,FALSE,1,Belgrano,Belgrano.1
-58.447807,-34.536869,2257,FALSE,1,Belgrano,Belgrano.1
-58.447788,-34.536846,2258,FALSE,1,Belgrano,Belgrano.1
-58.447772,-34.536816,2259,FALSE,1,Belgrano,Belgrano.1
-58.447754,-34.536785,2260,FALSE,1,Belgrano,Belgrano.1
-58.447754,-34.536785,2261,FALSE,1,Belgrano,Belgrano.1
-58.447621,-34.536667,2262,FALSE,1,Belgrano,Belgrano.1
-58.44755,-34.536612,2263,FALSE,1,Belgrano,Belgrano.1
-58.447474,-34.536553,2264,FALSE,1,Belgrano,Belgrano.1
-58.447423,-34.536521,2265,FALSE,1,Belgrano,Belgrano.1
-58.447337,-34.536468,2266,FALSE,1,Belgrano,Belgrano.1
-58.447214,-34.536434,2267,FALSE,1,Belgrano,Belgrano.1
-58.447212,-34.536433,2268,FALSE,1,Belgrano,Belgrano.1
-58.447209,-34.536433,2269,FALSE,1,Belgrano,Belgrano.1
-58.447165,-34.53642,2270,FALSE,1,Belgrano,Belgrano.1
-58.447109,-34.536358,2271,FALSE,1,Belgrano,Belgrano.1
-58.447011,-34.536247,2272,FALSE,1,Belgrano,Belgrano.1
-58.446911,-34.536208,2273,FALSE,1,Belgrano,Belgrano.1
-58.446882,-34.536197,2274,FALSE,1,Belgrano,Belgrano.1
-58.446717,-34.536131,2275,FALSE,1,Belgrano,Belgrano.1
-58.446717,-34.536131,2276,FALSE,1,Belgrano,Belgrano.1
-58.446717,-34.536131,2277,FALSE,1,Belgrano,Belgrano.1
-58.446545,-34.536105,2278,FALSE,1,Belgrano,Belgrano.1
-58.446428,-34.536085,2279,FALSE,1,Belgrano,Belgrano.1
-58.446313,-34.536069,2280,FALSE,1,Belgrano,Belgrano.1
-58.446313,-34.536069,2281,FALSE,1,Belgrano,Belgrano.1
-58.446311,-34.536069,2282,FALSE,1,Belgrano,Belgrano.1
-58.446281,-34.536064,2283,FALSE,1,Belgrano,Belgrano.1
-58.446096,-34.536044,2284,FALSE,1,Belgrano,Belgrano.1
-58.445995,-34.536042,2285,FALSE,1,Belgrano,Belgrano.1
-58.445991,-34.536041,2286,FALSE,1,Belgrano,Belgrano.1
-58.445894,-34.536039,2287,FALSE,1,Belgrano,Belgrano.1
-58.445716,-34.536064,2288,FALSE,1,Belgrano,Belgrano.1
-58.445525,-34.5361,2289,FALSE,1,Belgrano,Belgrano.1
-58.445317,-34.536115,2290,FALSE,1,Belgrano,Belgrano.1
-58.44521,-34.536139,2291,FALSE,1,Belgrano,Belgrano.1
-58.445089,-34.536166,2292,FALSE,1,Belgrano,Belgrano.1
-58.444967,-34.536202,2293,FALSE,1,Belgrano,Belgrano.1
-58.444805,-34.53625,2294,FALSE,1,Belgrano,Belgrano.1
-58.444804,-34.53625,2295,FALSE,1,Belgrano,Belgrano.1
-58.444678,-34.536284,2296,FALSE,1,Belgrano,Belgrano.1
-58.444564,-34.536315,2297,FALSE,1,Belgrano,Belgrano.1
-58.444479,-34.536341,2298,FALSE,1,Belgrano,Belgrano.1
-58.444431,-34.536356,2299,FALSE,1,Belgrano,Belgrano.1
-58.444373,-34.536368,2300,FALSE,1,Belgrano,Belgrano.1
-58.444314,-34.536374,2301,FALSE,1,Belgrano,Belgrano.1
-58.444267,-34.536379,2302,FALSE,1,Belgrano,Belgrano.1
-58.444244,-34.536385,2303,FALSE,1,Belgrano,Belgrano.1
-58.444244,-34.536385,2304,FALSE,1,Belgrano,Belgrano.1
-58.444244,-34.536386,2305,FALSE,1,Belgrano,Belgrano.1
-58.444193,-34.536399,2306,FALSE,1,Belgrano,Belgrano.1
-58.444135,-34.536416,2307,FALSE,1,Belgrano,Belgrano.1
-58.444052,-34.53644,2308,FALSE,1,Belgrano,Belgrano.1
-58.443948,-34.536458,2309,FALSE,1,Belgrano,Belgrano.1
-58.443947,-34.536459,2310,FALSE,1,Belgrano,Belgrano.1
-58.44388,-34.536471,2311,FALSE,1,Belgrano,Belgrano.1
-58.443716,-34.5365,2312,FALSE,1,Belgrano,Belgrano.1
-58.443683,-34.536506,2313,FALSE,1,Belgrano,Belgrano.1
-58.443364,-34.536608,2314,FALSE,1,Belgrano,Belgrano.1
-58.443283,-34.536662,2315,FALSE,1,Belgrano,Belgrano.1
-58.443204,-34.536714,2316,FALSE,1,Belgrano,Belgrano.1
-58.443137,-34.536748,2317,FALSE,1,Belgrano,Belgrano.1
-58.443089,-34.536773,2318,FALSE,1,Belgrano,Belgrano.1
-58.443014,-34.536811,2319,FALSE,1,Belgrano,Belgrano.1
-58.442965,-34.536856,2320,FALSE,1,Belgrano,Belgrano.1
-58.442965,-34.536856,2321,FALSE,1,Belgrano,Belgrano.1
-58.442954,-34.536866,2322,FALSE,1,Belgrano,Belgrano.1
-58.442954,-34.536866,2323,FALSE,1,Belgrano,Belgrano.1
-58.442903,-34.536912,2324,FALSE,1,Belgrano,Belgrano.1
-58.442856,-34.53694,2325,FALSE,1,Belgrano,Belgrano.1
-58.442756,-34.536999,2326,FALSE,1,Belgrano,Belgrano.1
-58.44259,-34.537136,2327,FALSE,1,Belgrano,Belgrano.1
-58.44259,-34.537136,2328,FALSE,1,Belgrano,Belgrano.1
-58.442484,-34.537192,2329,FALSE,1,Belgrano,Belgrano.1
-58.442387,-34.537319,2330,FALSE,1,Belgrano,Belgrano.1
-58.442271,-34.537431,2331,FALSE,1,Belgrano,Belgrano.1
-58.44213,-34.537542,2332,FALSE,1,Belgrano,Belgrano.1
-58.441976,-34.53769,2333,FALSE,1,Belgrano,Belgrano.1
-58.441902,-34.537776,2334,FALSE,1,Belgrano,Belgrano.1
-58.441773,-34.537923,2335,FALSE,1,Belgrano,Belgrano.1
-58.441684,-34.538011,2336,FALSE,1,Belgrano,Belgrano.1
-58.441644,-34.53805,2337,FALSE,1,Belgrano,Belgrano.1
-58.441623,-34.538083,2338,FALSE,1,Belgrano,Belgrano.1
-58.441583,-34.538147,2339,FALSE,1,Belgrano,Belgrano.1
-58.441536,-34.538242,2340,FALSE,1,Belgrano,Belgrano.1
-58.441485,-34.538345,2341,FALSE,1,Belgrano,Belgrano.1
-58.441439,-34.538407,2342,FALSE,1,Belgrano,Belgrano.1
-58.441425,-34.538426,2343,FALSE,1,Belgrano,Belgrano.1
-58.44138,-34.538487,2344,FALSE,1,Belgrano,Belgrano.1
-58.441255,-34.53868,2345,FALSE,1,Belgrano,Belgrano.1
-58.441202,-34.538762,2346,FALSE,1,Belgrano,Belgrano.1
-58.441056,-34.538936,2347,FALSE,1,Belgrano,Belgrano.1
-58.441036,-34.53896,2348,FALSE,1,Belgrano,Belgrano.1
-58.440942,-34.539163,2349,FALSE,1,Belgrano,Belgrano.1
-58.440938,-34.539173,2350,FALSE,1,Belgrano,Belgrano.1
-58.440889,-34.539666,2351,FALSE,1,Belgrano,Belgrano.1
-58.440878,-34.539729,2352,FALSE,1,Belgrano,Belgrano.1
-58.440878,-34.539732,2353,FALSE,1,Belgrano,Belgrano.1
-58.440878,-34.539733,2354,FALSE,1,Belgrano,Belgrano.1
-58.440858,-34.539854,2355,FALSE,1,Belgrano,Belgrano.1
-58.440846,-34.540033,2356,FALSE,1,Belgrano,Belgrano.1
-58.440846,-34.540033,2357,FALSE,1,Belgrano,Belgrano.1
-58.440845,-34.540043,2358,FALSE,1,Belgrano,Belgrano.1
-58.440833,-34.54021,2359,FALSE,1,Belgrano,Belgrano.1
-58.440833,-34.54021,2360,FALSE,1,Belgrano,Belgrano.1
